mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.050375779469807945,0.0013246867149265904,0.00656580924987793,0.0028516897383531934,entropy,5,5,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.6693669366936693,0.6755175517551755,0.6716048456662791,0.672163111371708,0.002541818490385718,1
0.048366943995157875,0.001049842173887932,0.006834665934244792,0.0018985480223244564,entropy,5,5,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.6693669366936693,0.6755175517551755,0.6716048456662791,0.672163111371708,0.002541818490385718,1
0.07851004600524902,0.005398108050879378,0.00823680559794108,0.0015663139725707856,entropy,10,1,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.670942094209421,0.6731923192319232,0.6702171548587931,0.6714505227667124,0.0012666952962171192,21
0.08494790395100911,0.0032502428533673585,0.00565799077351888,0.0003679775517778946,entropy,10,1,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.670942094209421,0.6733048304830483,0.6700296290739977,0.6714255179221557,0.0013800990138362161,22
0.0837392012278239,0.0016261639337003938,0.0072905222574869795,0.000888191531531058,entropy,10,1,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6707920792079208,0.6728922892289229,0.670142144544875,0.6712755043272396,0.0011736265250042845,25
0.09190932909647624,0.002883817580736394,0.007204850514729817,0.0010133262947346429,entropy,10,2,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.671017101710171,0.6733798379837984,0.6702546600157522,0.6715505332365739,0.0013304375791472374,19
0.09084224700927734,0.005366887703825763,0.006203015645345052,0.0004292174279820291,entropy,10,2,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.671017101710171,0.6732673267326733,0.6702171548587931,0.6715005277672125,0.0012912946164018214,20
0.08582154909769694,0.0024708346715152313,0.005913654963175456,0.0005169170778191314,entropy,10,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.670979597959796,0.6728922892289229,0.6702546600157522,0.6713755157348237,0.0011126050901615217,23
0.08354918162027995,0.0037206965483276926,0.00837087631225586,0.0032639052471763017,entropy,10,5,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.67004200420042,0.671992199219922,0.6708922476840565,0.6709754837014662,0.0007983363240590889,31
0.08781313896179199,0.0028241305433582137,0.006850639979044597,0.0008635341523177516,entropy,10,5,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.67004200420042,0.671992199219922,0.6708922476840565,0.6709754837014662,0.0007983363240590889,31
0.08686319986979167,0.0003162213802677026,0.00586390495300293,0.00023594390534639197,entropy,10,5,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.67004200420042,0.671992199219922,0.6708922476840565,0.6709754837014662,0.0007983363240590889,31
