mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.398852825164795,0.0363280691121739,0.06252360343933105,0.005277404962152596,0.01,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.6729672967296729,0.6767176717671767,0.6734801035142332,0.6743883573370276,0.001660325667943559,79
4.863697052001953,0.07782029150680533,0.05730557441711426,0.002680890486848261,0.01,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6727422742274227,0.6764176417641764,0.6732925777294378,0.6741508312403456,0.0016185448092437631,81
7.241528193155925,0.04973022350360983,0.10756365458170573,0.0008455637697910369,0.01,5,200,0.6,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",0.6748049804980498,0.6796054605460546,0.6753178562052282,0.6765760990831109,0.0021522907993778697,51
9.11629311243693,0.013014317281459594,0.12204750378926595,0.018940170861371963,0.01,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.6737173717371737,0.6798679867986799,0.6751303304204328,0.676238562985429,0.002630418340910157,54
11.242793480555216,0.35933612801311404,0.18860681851704916,0.02626990059174107,0.01,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.6731923192319232,0.6796429642964297,0.6746427633799648,0.6758260156361059,0.002763182930765124,60
13.497253576914469,0.1629617220910391,0.2585407892862956,0.01098291780528896,0.01,5,300,0.6,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.6}",0.6772427242724273,0.6817806780678067,0.6755053819900236,0.6781762614434191,0.002645556520303144,10
17.804163058598835,0.2056104304534421,0.25669089953104657,0.004727051974781742,0.01,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.6777677767776777,0.6817806780678067,0.6753553613621873,0.678301272069224,0.0026501115211067924,3
21.321552356084187,0.38219737024721495,0.24749954541524252,0.002279925225024241,0.01,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.6773552355235524,0.6808805880588059,0.67524284589131,0.6778262231578894,0.0023255689197218214,18
8.139625390370687,0.2548810585914565,0.15659459431966147,0.01769924007554701,0.01,7,100,0.6,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",0.6741674167416741,0.6776927692769277,0.6757679180887372,0.6758760347024463,0.0014412481919212948,59
9.700456937154135,0.2263633452272862,0.14969833691914877,0.003585036079434641,0.01,7,100,0.8,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.6737548754875488,0.6779177917791779,0.6753553613621873,0.6756760095429714,0.0017145610623242836,64
