mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_split,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.420532655715942,0.2581811840398235,0.2230863094329834,0.01136330322423332,4,2,1.0,0.8,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 0.8, 'n_estimators': 200}",0.6725420338771173,0.6740842605325665,0.6784598074759345,0.6756469558694836,0.6682085260657582,0.673788316764172,0.0034074105353068015,160
2.3723371505737303,0.12792390286946695,0.06641988754272461,0.01512431426790491,4,2,1.0,1.0,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 50}",0.673604600287518,0.6737717214651832,0.677772221527691,0.676397049631204,0.6682710338792349,0.673963325358166,0.003255711347052295,142
4.6944554328918455,0.2165497120463331,0.1271369457244873,0.0220812060243276,4,2,1.0,1.0,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 100}",0.672417026064129,0.6740842605325665,0.6783972996624578,0.6764595574446806,0.668646080760095,0.6740008448927858,0.0033634215056200035,136
8.992159032821656,0.1607286664694474,0.23989496231079102,0.01882646989546444,4,2,1.0,1.0,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 2, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 200}",0.673229576848553,0.6740842605325665,0.6785223152894112,0.6756469558694836,0.668646080760095,0.6740258378600219,0.003238072393720532,133
1.1375242233276368,0.06524481114527611,0.05191230773925781,0.0037900699005580032,4,5,0.5,0.6,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 0.6, 'n_estimators': 50}",0.6677917369835614,0.6690836354544318,0.6734591823977997,0.6708963620452557,0.6670833854231779,0.6696628604608452,0.0022988641783711693,171
2.175125169754028,0.07692469265874513,0.09692435264587403,0.004195216812037812,4,5,0.5,0.6,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 0.6, 'n_estimators': 100}",0.66641665104069,0.6683960495061883,0.6724590573821728,0.6703962995374422,0.6676459557444681,0.6690628026421923,0.002133864728729367,206
4.604812479019165,0.1784888923656691,0.19261407852172852,0.008877029996657446,4,5,0.5,0.6,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 0.6, 'n_estimators': 200}",0.6666666666666666,0.6683335416927116,0.6727090886360795,0.6707088386048256,0.6667708463557944,0.6690377963912155,0.002346404148520231,214
1.304197359085083,0.07938960881872535,0.06018056869506836,0.008294095161298167,4,5,0.5,0.8,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 0.8, 'n_estimators': 50}",0.6671041940121257,0.6693336667083385,0.6730841355169396,0.6713339167395924,0.6673959244905613,0.6696503674935116,0.0022930727393996593,173
2.624274158477783,0.21721346216523096,0.1068572998046875,0.00885731901781305,4,5,0.5,0.8,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 0.8, 'n_estimators': 100}",0.6666041627601725,0.6683335416927116,0.6721465183147893,0.6703337917239655,0.6673334166770847,0.6689502862337446,0.002031202762048351,223
5.559943675994873,0.16134098295223329,0.19768271446228028,0.01056671947735435,4,5,0.5,0.8,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 0.8, 'n_estimators': 200}",0.6665416588536783,0.6682085260657582,0.6732716589573696,0.6705838229778722,0.6668333541692711,0.6690878042047899,0.0025330315401713936,203
1.6528876304626465,0.13910837596184772,0.06067600250244141,0.007625182843895048,4,5,0.5,1.0,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50}",0.6677292330770673,0.6697712214026753,0.6745843230403801,0.6713964245530691,0.6666458307288411,0.6700254065604067,0.0028079161443633287,164
2.825635480880737,0.09112765642174392,0.09740262031555176,0.004029836314649478,4,5,0.5,1.0,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100}",0.6666041627601725,0.6679584948118514,0.6718964870608826,0.6706463307913489,0.6673959244905613,0.6689002799829634,0.0020222833301038867,232
5.66553053855896,0.1838475796896694,0.19199004173278808,0.006239088265691558,4,5,0.5,1.0,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 200}",0.6666041627601725,0.6687085885735717,0.672209026128266,0.671021377672209,0.6662082760345043,0.6689502862337446,0.0023660151517495925,223
1.3839686393737793,0.054641387104051656,0.05332660675048828,0.0030907234384858614,4,5,0.8,0.6,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 0.6, 'n_estimators': 50}",0.6749796862303894,0.6729591198899862,0.6782097762220277,0.6760845105638205,0.6692711588948619,0.6743008503602171,0.003033809491220431,127
2.8366109848022463,0.2408447869704631,0.11708087921142578,0.022283905936868527,4,5,0.8,0.6,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 0.6, 'n_estimators': 100}",0.6754797174823427,0.67420927615952,0.677584698087261,0.6768346043255407,0.6700837604700588,0.6748384113049446,0.0026435077783982268,106
5.557264041900635,0.10143694211683582,0.20234603881835939,0.014786622057554398,4,5,0.8,0.6,200,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 0.6, 'n_estimators': 200}",0.6753547096693543,0.6746468308538567,0.6778347293411676,0.6773346668333542,0.6697087135891987,0.6749759300573863,0.0028890040542098616,95
1.7923823833465575,0.12612258901845008,0.07020387649536133,0.01620537218840197,4,5,0.8,0.8,50,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 50}",0.6744796549784362,0.6733341667708463,0.6772096512064008,0.6745843230403801,0.6702087760970121,0.6739633144186151,0.00226642214041566,145
3.309959888458252,0.11359380230052248,0.09780516624450683,0.004415169728871173,4,5,0.8,0.8,100,"{'estimator__max_depth': 4, 'estimator__min_samples_split': 5, 'max_features': 0.8, 'max_samples': 0.8, 'n_estimators': 100}",0.6756672292018251,0.6736467058382298,0.6777097137142143,0.6767095886985873,0.669646205775722,0.6746758886457157,0.0028523573960294864,116
